55.82990152193376,61.231079476357394,67.1810038167449,72.3450193294773,76.75364204273494,75.73420830787556,66.9619370521129,66.15213463632575,64.5997501497069,73.28861244864902
90.84967524061676,56.762368488754674,71.51018395933146,68.08169177370242,67.77272295475888,65.45519965401334,69.96163823746816,76.5783993702773,70.6787829782726,58.31354060327645
68.78069607296987,69.22411923383447,80.8735461777787,71.43436195470782,74.17464350581598,67.06921837102833,65.63570399575403,74.38868998282476,64.79957565672548,80.79788116733613
75.43223582200739,89.25962208605372,77.14956838033761,67.914652682561,69.37196647368285,66.995880345115,71.69884425327926,61.33506731984631,73.1337229126917,68.57156308141943
77.67383513873088,70.16369413060313,60.35003547771701,64.68761853748654,78.13210593521083,64.6687677095654,69.51811963610746,60.65179263012202,58.85867206174819,73.1845567299177
60.52057743554346,72.91794267435498,76.59045326461425,61.56772699094392,60.91930818673884,67.34664738468346,75.47565324067365,74.09834634917632,64.59862451220198,70.8304025968143
67.6882259554324,70.7772241651895,62.795847907597086,62.44202004376291,73.17775054268235,61.18716234300814,65.97430373496209,75.76154353215078,64.13656291612483,61.56721642238087
75.21615767948055,72.23969288464247,76.34411516976309,90.34675361549984,76.69882090071492,49.54116128727404,74.29615027129466,64.11987600574115,67.81185990664129,67.79325900487773
73.98410043325796,61.92667170364675,64.69138209665041,90.83417227344464,63.89048397752648,67.53682945238029,64.87373111445804,87.03832818764111,68.37356911602105,61.716448402095445
73.24420690064731,69.05821488939928,66.71799533426761,67.26229152568273,76.10791275279644,69.86697844412569,54.08122934840807,64.0813211973408,67.3574750045127,78.23417672567146
72.66092934373474,68.76715995282746,63.822325522478856,69.83909825971462,65.30411306728665,62.67983866092244,61.30476939831985,80.46239352963478,74.54919457704254,79.84520436381861
62.78196664247745,75.68778909894917,71.32700385005931,74.60136221466612,84.64039963644328,67.13731182027885,62.38643006781653,46.57192487430302,74.26445139368529,77.33763155521775
61.595411885859534,63.52164236423109,54.62776048269864,70.38349804249778,68.70456486428881,74.92176549097994,72.49863618248696,67.87766877161327,69.81625669322536,69.61045999613086
67.2853334179706,63.89064974491334,76.00918870601767,69.82007963061704,66.6053517846182,58.10364501862459,73.7777443840789,71.3681233470935,57.651958829065215,73.32226951415896
63.54740124958803,78.35510366297939,76.4394001395668,76.54569887601353,67.53280794541564,65.61314820706268,85.31565995479887,63.40253532236335,70.6465959180812,64.00628372159514
71.13138098225008,67.29427037007501,64.2421526646902,69.90948702611279,78.63369268948865,75.98564778776122,65.96140527809558,61.724124525384106,73.18073847148564,60.64892726529881
62.87617033111806,69.88615201432255,67.86504420686593,77.58583544831372,73.9703952138929,62.05761450555382,79.07371595460296,82.35929698659956,69.05856158325138,70.8420497040339
55.05198457249371,61.40791208996779,58.5974486461504,53.984234286268766,67.81900698165076,60.40192869882949,60.21319037003879,71.31424045915325,65.36188312565271,70.61575563901353
74.55136325650778,76.92975501840536,64.27870742995765,61.60333883676505,68.24041071809847,57.719530228770914,57.9979437192859,75.80895368954191,60.20351021910314,69.28545734971487
68.53712782666942,75.07706900767228,53.76399363363935,58.30174272605404,74.56058080129068,73.61826284368956,82.25281595581511,74.64692115104816,71.61870633670559,64.6061007566664
74.97962392212791,64.3866421077921,67.50564185536379,60.66422642149078,72.88089066535596,71.35705925041553,77.48311002214717,80.7071358479296,67.56883742470056,83.97587462441156
52.028650708416265,68.977191115042,66.9689725182386,76.55276529233288,76.02387875777647,67.58230349048931,69.59634659358689,65.1515675102478,67.15302934260589,67.76346413077762
63.20039699720032,57.82959502140827,70.17869278821614,64.59260332845784,69.5436558620765,61.46266403386692,73.90279565709982,72.07105971955934,77.90157068062828,57.833290428626015
56.34890376641214,82.61424267666848,68.11100489524988,72.53614634263447,63.83214955812373,74.59351831398158,75.55132420421289,73.89768293796519,56.11209382912794,63.22052923468617
72.01645133453802,62.91992300643543,67.06306292666605,58.6233774086102,61.63017135271167,70.23257143594878,72.03113117418461,64.04344756809604,70.26035871009599,52.2303296187035
60.411040213889926,67.51045365970613,63.95280625784203,76.86867881510899,75.79221261935476,88.1064487452542,62.24000804468694,60.92798031666326,73.86933115107735,75.25669725316764
86.11855843597179,79.2375275550086,76.5305539114227,70.02685972604817,72.71241272560181,64.04645296410145,69.91235750758699,79.7729989823419,69.45230672621155,74.59937466660328
63.82065887841962,58.57552622584991,78.63166985874247,71.82066448211913,78.95202813599063,61.89129038226315,56.15420685778223,71.99654944996182,71.06889326793532,62.76977151474857
76.38538872332056,69.80346796734035,70.38576480624758,67.99352287651521,71.95397815377437,77.70482408951787,77.15350724307366,72.51092812917527,84.76361044603188,60.24071426322749
74.06576167749003,66.52865313446226,70.17192870177381,70.54653546887198,76.99958702186213,75.6650635064502,73.73402148417892,59.265754495699774,69.89263122514876,74.20892080781826
74.55976527552095,72.69841252726401,71.70257759804906,62.44103380346444,73.3492965809817,69.5947086693809,59.116090663384966,66.97887463426339,57.53009070672068,75.44395785794046
62.12534477651004,75.37043452938737,71.76846976105924,73.55135973949103,73.52525838448142,60.32719120169861,60.49090356695915,61.40755098304837,64.44258510646277,55.9736322225899
74.8970589176561,61.81774805780538,72.82969236886707,68.82882762948944,75.81022984307818,71.72063917843005,64.77891239396956,79.98294529253664,73.59719904022617,73.76067172449598
60.19395823016103,70.403164029975,69.47367978472923,70.7424105930386,73.0225224649911,60.46530658651998,77.66941631144795,53.232634713689976,58.159630724983714,65.76845409996913
73.73489297318903,69.13292275113875,70.20533617998399,63.48500204499622,69.28671934386225,69.79500788486654,67.19842615510899,72.30194901544817,65.72342387836746,72.25240236795007
66.47312966936774,74.38824495274238,71.86362760476531,78.15915251722882,73.91686982675168,76.85030612442432,71.02651620203866,63.65935980849085,69.17205067868576,66.310473483288
56.46224453914316,72.95084704244238,65.13404208945825,72.26407142930053,66.00887269836242,63.22554618868537,58.54557912138159,62.53193179706374,72.6244226800177,68.41472152688611
75.62569959782725,70.37305552921842,66.99817551988166,63.83259413029212,62.07066167290887,68.82687671612005,70.47756114091436,54.83499012569472,70.80381691183048,75.51479499847598
69.70334834447974,72.11196193056846,75.7300033897193,65.8804028464711,61.110419631774256,57.39713415246577,64.20712572215359,54.34243195994842,75.0061701154972,74.50815753541859
58.27723679225949,53.75159055912769,68.82233648159591,66.77723571164849,70.37168967895579,74.83459208277651,71.90571856538067,78.8522551410465,73.37823111252227,78.8819671397591
70.71259054305331,61.53205569151399,74.18656149524787,71.88151843804397,76.58822765728793,71.01077068626739,66.21200028347924,58.074234260792885,85.08890919761599,70.92435573082295
69.32471503366698,74.00703995404712,68.50271201440883,61.09761222366235,65.09578542471485,67.11203627095492,70.57270261759896,61.23291201176654,63.5471939232524,65.82338937759926
68.70195885950143,47.58488542477848,86.18342440631893,59.33077193228911,66.09764957231415,72.02321463125736,72.8187485402048,69.107449827808,61.31003016231574,65.45361387170755
61.869724181209655,84.52788164751875,77.32694932310697,63.28302204354088,66.14312305707499,75.88784628809577,66.40323394829329,64.3049671282889,68.00743716619205,62.46647194529521
